,summary,Hazard,Mitigation,Impacts,Causes,word
needs,3.3949165904688123,0.7967819881441904,-0.5311485931374038,-0.6802635630185355,0.20655132048388042,needs
storage needs,2.1775178210523825,0.3838976741875049,-0.08705501466475454,-0.23616998454588642,0.02686429854805307,storage needs
needs doubel+e,2.1747354182403833,0.3807964177096107,-0.08577641112857173,-0.23489138100970347,0.028142902084235824,needs doubel+e
within,7.029417316275091,0.392920433829806,-0.09964306977072512,-0.1573274725339736,-0.10733046642789536,within
doubel+e within,2.1730230333615985,0.37887904588114146,-0.08498870178989107,-0.2341036716710228,0.028930611422916506,doubel+e within
within the,3.713944266066568,1.077652051837826,-0.6209638571473297,-0.7700788270284614,-0.507044543934522,within the
the next,13.117844526702365,0.07451980096318017,-0.10514478262551166,-0.09721370164616597,0.21410407555185543,the next
next three,2.855567783775207,0.35820462405120396,-0.3581400975852204,-0.2137123805753046,0.285276189754272,next three
three year+s,2.1679131306846577,0.37311736648165006,-0.08263441467575607,-0.23174938455688782,0.03128489853705148,three year+s
driven,15.56420593192841,-0.11175775838880302,0.04005974711008073,0.037940498024176025,-0.018727928025631953,driven
year+s driven,2.166367799185745,0.3713629896184504,-0.08192134065522218,-0.23103631053635398,0.0319979725575854,year+s driven
largely,2.16485872037515,0.3696443705524037,-0.0812245039209417,-0.23033947380207345,0.03269480929186596,largely
driven largely,2.16485872037515,0.3696443705524037,-0.0812245039209417,-0.23033947380207345,0.03269480929186596,driven largely
largely the,2.3165703742416723,0.5195405405910883,-0.1489572057427276,-0.2980721756238593,-0.035037892529920074,largely the
ado…,2.1617406151127065,0.36607628793410013,-0.07978313828456353,-0.2288981081656953,0.03413617492824405,ado…
the ado…,2.1617406151127065,0.36607628793410013,-0.07978313828456353,-0.2288981081656953,0.03413617492824405,the ado…
+2013,2.1605353074766445,0.36469085321373407,-0.07922541930091166,-0.22834038918204336,0.03469389391189589,+2013
ado… +2013,2.1605353074766445,0.36469085321373407,-0.07922541930091166,-0.22834038918204336,0.03469389391189589,ado… +2013
+2013 char+s,2.159352818211899,0.36332827304019194,-0.07867795637600486,-0.22779292625713674,0.03524135683680282,+2013 char+s
Death,28.987766119806963,-0.0877696457423448,0.036658319630873126,0.0412154924679051,-0.0452216690718314,Death
toll flooding,20.73336023658765,-0.1169644084487648,0.045350816836286466,0.03991513926401049,-0.025513349820097717,toll flooding
flooding landslides,22.94431450149137,-0.07278359007270468,0.01918631330242265,0.05886862018309981,-0.07468278278216746,flooding landslides
rises,25.420522149626663,-0.11905346469336363,0.024933598959971753,0.05130262827218808,-0.018302865321267108,rises
indonesia rises,9.055611029231027,0.0030923923678605374,0.01898979975630531,-0.00893300157750596,-0.011848833626993942,indonesia rises
rises jakarta,8.269848462210046,0.027987469629418334,0.014964613252040779,-0.020734118086447376,-0.010397549202375183,rises jakarta
INDONESIA,10.454706736786271,0.06717097666752417,-0.02749728891633694,-0.022412400395986656,0.006013485961808265,INDONESIA
retrieved four,14.045901540756606,0.03371379592072577,-0.0054613681409150456,0.0006919563941116516,-0.03178622276782042,retrieved four
four more,13.769254058374544,0.04371136767972179,-0.00806469641618288,-0.0020552960021504012,-0.03412168368314316,four more
water from,5.508225932817545,0.11031675451652836,-0.11239447824391206,-0.04763157016655743,0.10630615142951391,water from
from flooded,9.070993410513807,-0.04429869783600313,-0.0797704291745621,-0.007514141854943651,0.1547565244840331,from flooded
flooded river+s,9.335858155832852,-0.08563673133756025,-0.12278986223748445,-0.06035439337072876,0.3115766025185368,flooded river+s
tore,8.83973889112891,-0.04106776892259426,-0.08007062590315095,-0.0233429289420303,0.17874315036116845,tore
river+s tor+e,8.83973889112891,-0.04106776892259426,-0.08007062590315095,-0.0233429289420303,0.17874315036116845,river+s tor+e
tor+e th…,5.30286048910135,0.10622116961000544,-0.09737031233043518,-0.07381974781574858,0.13813815956693867,tor+e th…
th… jakarta,5.245747913333155,0.11107415919771543,-0.0900134665477986,-0.07076946595432257,0.11987114302204771,th… jakarta
+2014,9.696371950282353,0.026605028619260916,-0.0030958439813628526,-0.001199931760297097,-0.02299244675655027,+2014
bringin… +2014,4.6395805620356745,0.24801166864161137,-0.09536133056624314,-0.07571436312105484,-0.036064404561572144,bringin… +2014
+2014 char+s,9.442319130515042,0.02726279561863577,-0.002521985881382927,-0.0029522675901818294,-0.02095354748978729,+2014 char+s
when the,10.847519227240529,-0.07408348662494099,-0.09088914849814442,-0.021330958708507146,0.2145772061959365,when the
the fires,16.18850091090483,0.055419058818950824,-0.010077543381923484,0.00034565205287102527,-0.05028251104078844,the fires
stop,5.476198226082827,0.07147201361124161,0.07029223633777396,-0.08571956262690669,-0.015538777887532483,stop
fires stop,5.476198226082827,0.07147201361124161,0.07029223633777396,-0.08571956262690669,-0.015538777887532483,fires stop
stop burning,5.559563059954645,0.09041976165717953,0.0703411979598905,-0.09333554257811887,-0.02416814404734387,stop burning
Weekend,17.858786789469704,0.10565134236687268,0.03332819922247489,-0.041676848837220025,-0.08972855390401543,Weekend
weekend rains,13.772820652651387,0.36138458424969927,-0.015024653614409382,-0.15642584207565052,-0.1776766057646808,weekend rains
rains could,19.876360303243242,0.19326036693965143,0.05401369113938402,-0.08962464601244496,-0.1462487182503373,rains could
bring,127.65517652227285,-0.11734374416500974,0.018313578197975057,0.04720917573175969,-0.0018751527017007127,bring
could bring,20.21331670616049,0.013887508856091774,0.025956835507997333,-0.027294374590960055,0.002835207209566572,could bring
bring relief,6.323265075258931,-0.01688170827306327,0.26548559242567527,-0.162800034308256,-0.1015694242110853,bring relief
relief but,6.0207339005456255,-0.00431420597606094,0.15241155325312358,-0.09620905992829357,-0.03730763564932317,relief but
but new,6.052722025278866,0.032809812252071024,0.10338753449559948,-0.08276037011644179,-0.026334814903720607,but new
dangers,6.100356823649113,0.05430034373080362,0.08619310973467152,-0.08184757419925823,-0.026574515742386014,dangers
new dangers,6.100356823649113,0.05430034373080362,0.08619310973467152,-0.08184757419925823,-0.026574515742386014,new dangers
dangers weekend,5.769681249527346,0.1492562343622334,0.06591763211950498,-0.11639247411542855,-0.049117870218013206,dangers weekend
finally,20.143801239127963,-0.03280785367448079,0.0407378362312254,0.016069023080694946,-0.05593235848252462,finally
could finally,10.286321195178633,0.11267687092318285,0.00793008697526609,-0.04600777941703221,-0.05179959654852116,could finally
finally help,10.339640220990727,0.046181907914415815,0.02097336305830436,-0.024253248206313745,-0.03292380222061624,finally help
tamp,10.420096686440901,0.014654037975906127,0.0261504648242263,-0.014057075250192735,-0.024647962559833713,tamp
help tamp,10.420096686440901,0.014654037975906127,0.0261504648242263,-0.014057075250192735,-0.024647962559833713,help tamp
tamp dow+n,10.5268559776673,-0.012356839305445882,0.03008505075399837,-0.005335223101512808,-0.01795251620267626,tamp dow+n
dow+n the,14.871659903175477,-0.020618323086097907,0.024295453810584997,0.004557613610693064,-0.020877953356278792,dow+n the
still-burning,10.77662719387969,-0.0536599081899464,0.035239569442148684,0.008049250492166921,-0.00852630253868027,still-burning
the still-burning,10.77662719387969,-0.0536599081899464,0.035239569442148684,0.008049250492166921,-0.00852630253868027,the still-burning
still-burning los,11.422305619761843,-0.07183106403880697,0.03637033626724025,0.01601544389527854,-0.007738995487991879,still-burning los
angeles wildfire+s,15.517368933900201,-0.09852898113267393,0.02989061079039361,0.03097856371840862,-0.00260956849324498,angeles wildfire+s
wildfire+s but,11.429597761159615,-0.02084979813072598,0.08509318482760221,-0.026635578165185546,-0.047553612750766625,wildfire+s but
but those,13.797752351471601,0.012643801237792792,0.012225899653814381,0.004141661475316898,-0.03985470217788517,but those
those rains,10.369945777034186,0.36366997565427406,-0.03712693154762343,-0.15498056475218822,-0.1500450908796247,those rains
bring deadly,17.4696940238204,-0.15773298603994482,0.03783698123574611,0.06341393219893729,-0.02580324900853751,bring deadly
mudslides,170.27842945750845,-0.22059262339736255,-0.03838906373069123,0.18009639598839478,-0.13853237912702343,mudslides
deadly mudslides,20.22390011245505,-0.19208577578544556,0.022660121025508708,0.09678067649908895,-0.046331700361191004,deadly mudslides
mudslides and,94.60820836522309,-0.16731364042996374,0.04127076662939695,0.08566020444576983,-0.07222662816801192,mudslides and
flooding the,218.60838882490955,-0.18822056741171353,0.04672547259612251,0.0916436325512542,-0.07425679924679672,flooding the
the communities,18.776766888119624,-0.15798624215332321,0.054581997280737496,0.046156809093975244,-0.012714201077758527,the communities
communities and,27.293482512841212,-0.17487291951432493,0.055555137084262754,0.05891839186563989,-0.02583326026469774,communities and
around,37.77660341049359,-0.14329382860832027,0.021511862909090705,0.032872826579685994,0.047334870557292144,around
and around,14.449554776463197,-0.14430896795153364,0.053641392506918434,0.03582546356717753,-0.0024501283839723,and around
around the,10.612139762318353,0.08050275598299132,0.004976642197460778,-0.03022399264770871,-0.03908892861415181,around the
the fire,12.573491701756474,-0.04589850295761686,0.028494251919249293,0.014327486000918037,-0.019950425542308116,the fire
zones,23.968504394705683,-0.02558248031675912,-0.02908119350631501,0.07584052036799566,-0.09604335217924682,zones
fire zone+s,15.548201600413641,-0.005546306461844319,-0.012728842913889102,0.039183800215246006,-0.05865470191325146,fire zone+s
after only,7.357747806837379,-0.008990482068855226,0.028591250290320797,-0.019874930211137974,0.009504990400336566,after only
0.6,7.258438477395672,0.030526948200341963,0.01882663296571504,-0.030833966010567728,0.0012084110933698244,0.6
only 0.6,7.258438477395672,0.030526948200341963,0.01882663296571504,-0.030833966010567728,0.0012084110933698244,only 0.6
inches,19.98671276513423,0.13059997520785038,-0.031860629503767834,-0.0411022347642269,-0.028475310724167768,inches
0.6 inche+s,7.205317583901828,0.06920410760542067,0.008732307745150504,-0.04182876652551908,-0.007777462557930772,0.6 inche+s
inche+s rain,11.346849568351894,0.4977206274319868,-0.18676748999058304,-0.2246842604363167,-0.06687350441712901,inche+s rain
rain since,8.467966296399128,0.6044399669461605,-0.23027013811791494,-0.2268081560797328,-0.24172107399558906,rain since
October,7.509303586792574,0.37556075379648235,-0.12888937555621094,-0.10536261021111834,-0.13908240107441144,October
since october,6.650395452893629,0.1293911419200515,-0.007422965032621888,-0.06309232649441048,-0.017615990550822413,since october
october the,6.5273255404779595,0.15464940737726302,-0.014726768261560342,-0.07181539227964985,-0.02315583395937952,october the
overall,6.543224510420159,0.1974534062005246,-0.0279693410621073,-0.08565374382535569,-0.035656737719277354,overall
the overall,6.543224510420159,0.1974534062005246,-0.0279693410621073,-0.08565374382535569,-0.035656737719277354,the overall
overall area,6.807679269620331,0.3650014671110751,-0.08801109968229594,-0.1468296366072458,-0.09428467143302832,overall area
area weekend,6.515708891851395,0.29198638928306947,-0.060867353417258824,-0.11851723024147641,-0.06597269333526994,area weekend
+3420,7.043360824441975,-0.09523073586171696,0.048905906818804704,-0.0007546921574779404,0.03128768494645938,+3420
after +3420,7.043360824441975,-0.09523073586171696,0.048905906818804704,-0.0007546921574779404,0.03128768494645938,after +3420
+3420 char+s,6.8658600679119495,-0.09305855866262489,0.04864410525455533,-0.0023505249322139077,0.0326685529149791,+3420 char+s
toll deadly,10.835570241053468,-0.12704100204317223,0.052228866751740405,0.022846337435443276,0.009984575543123058,toll deadly
deadly indonesia,12.591928497164993,-0.13638089372702736,0.05302555387804764,0.029854630014400384,0.003334105907703009,deadly indonesia
indonesia flooding,20.537372397123654,-0.16229223506324125,0.05484855531800501,0.04941287774572905,-0.01601561133837915,indonesia flooding
landslides rises,10.248080729483368,-0.13033145411322578,0.04438942768505563,0.03204935428122801,0.005435807206155183,landslides rises
rises rescuer+s,8.890995087725363,-0.11738574274188494,0.046674440065688376,0.019581925594026096,0.015310169535137252,rises rescuer+s
rescuer+s retrieved,8.239775350205447,-0.11072523956186245,0.04715153188129366,0.013687143613986362,0.02011265696558219,rescuer+s retrieved
search bringing,6.508951941690772,-0.12434765020512385,0.008088003161038347,0.040557746200657024,0.03253030135834132,search bringing
Waters,6.119953189223685,-0.13361986427458283,-0.009526004609099593,0.02247898412993184,0.09856249514480984,Waters
water+s from,6.051861173540766,-0.13586940222700822,-0.013421842963019955,0.007086242546364815,0.13314020618446248,water+s from
tor+e through,5.79989246959529,-0.11708658189276654,-0.018657738678006155,-0.008882350706754173,0.151442797559269,tor+e through
nine,105.74404371228238,-0.09711946747554971,0.0045439100954813814,0.05966624891922351,-0.029421175932687855,nine
through nin+e,5.691338707259362,-0.10220523237787839,-0.013362424305020992,-0.001501911470296314,0.11962714127727364,through nin+e
nin+e village+s,5.639262264666119,-0.09498455163521721,-0.012316590013413339,0.0019793913919118554,0.1057391925971041,nin+e village+s
village+s indonesia+s,5.5455010456246825,-0.08119531395398322,-0.014097072386733191,0.010134349453318377,0.08037120559165797,village+s indonesia+s
indonesia+s central,5.492624407522718,-0.07198597499552545,-0.020393941079475668,0.020152822313663606,0.060560615936207325,indonesia+s central
central java,5.478285253216265,-0.06803370848531948,-0.02872285747441093,0.0315088407817098,0.04509927903306626,central java
province,5.485664252123939,-0.06775993291257816,-0.03667009486408037,0.042223788382297865,0.03348164444052376,province
java province,5.485664252123939,-0.06775993291257816,-0.03667009486408037,0.042223788382297865,0.03348164444052376,java province
