,phrase,label,sentiment,subjectivity,language,count
Santa,Santa,FAC,,,en,1.0
July 110,July 110,DATE,,,en,1.0
24 Inches,24 Inches,QUANTITY,,,en,1.0
3.11,3.11,MONEY,,,en,1.0
+38 chars],+38 chars],WORK_OF_ART,,,en,1.0
2025-12-12,2025-12-12,DATE,,,en,1.0
+5512,+5512,NORP,,,en,1.0
+5647 chars,+5647 chars,WORK_OF_ART,,,en,1.0
this past November,this past November,DATE,,,en,1.0
50 mph,50 mph,QUANTITY,,,en,1.0
"Tomorrow, July 7","Tomorrow, July 7",DATE,,,en,1.0
100-160 mm,100-160 mm,QUANTITY,,,en,1.0
up to 150 millimeters,up to 150 millimeters,QUANTITY,,,en,1.0
Around 70,Around 70,CARDINAL,,,en,1.0
120kmh,120kmh,QUANTITY,,,en,1.0
58 next month,58 next month,DATE,,,en,1.0
2016.</li><li,2016.</li><li,CARDINAL,,,en,1.0
"Some 8,000","Some 8,000",CARDINAL,,,en,1.0
more than two years,more than two years,DATE,,,en,1.0
the last two days,the last two days,DATE,,,en,1.0
2 to 4 inches,2 to 4 inches,QUANTITY,,,en,1.0
2025-12-10,2025-12-10,DATE,,,en,1.0
"as many as 100,000","as many as 100,000",CARDINAL,,,en,1.0
just 20 days old,just 20 days old,DATE,,,en,1.0
2025-12-11,2025-12-11,DATE,,,en,1.0
$9.5 Million,$9.5 Million,MONEY,,,en,1.0
Next Fall,Next Fall,DATE,,,en,1.0
$9.5 million,$9.5 million,MONEY,,,en,1.0
a third consecutive day,a third consecutive day,DATE,,,en,1.0
Prophet Roja,Prophet Roja,FAC,,,en,1.0
10 arks,10 arks,MONEY,,,en,1.0
Ghanaian,Ghanaian,NORP,,,en,1.0
Nooksack River,Nooksack River,FAC,,,en,1.0
Cedarville crestsCascadia Daily N,Cedarville crestsCascadia Daily N,FAC,,,en,1.0
Flood Watch,Flood Watch,WORK_OF_ART,,,en,1.0
"Up to 100,000","Up to 100,000",CARDINAL,,,en,1.0
french,french,NORP,,,en,1.0
PBoC,PBoC,PRODUCT,,,en,1.0
February 2017,February 2017,DATE,,,en,1.0
10.15am,10.15am,CARDINAL,,,en,1.0
More Than 200,More Than 200,CARDINAL,,,en,1.0
At least forty-four,At least forty-four,CARDINAL,,,en,1.0
a record 28.7 feet,a record 28.7 feet,QUANTITY,,,en,1.0
+1340 chars,+1340 chars,WORK_OF_ART,,,en,1.0
between 6 and 12 inches,between 6 and 12 inches,QUANTITY,,,en,1.0
More than 200 mm,More than 200 mm,QUANTITY,,,en,1.0
At least 115,At least 115,CARDINAL,,,en,1.0
"Over 30,000","Over 30,000",CARDINAL,,,en,1.0
29 foot,29 foot,QUANTITY,,,en,1.0
MILLENNIUM,MILLENNIUM,DATE,,,en,1.0
at least 74,at least 74,CARDINAL,,,en,1.0
Mahakali,Mahakali,NORP,0.0,0.0,en,1.0
+3613,+3613,NORP,,,en,1.0
a Flood Bubbler,a Flood Bubbler,WORK_OF_ART,,,en,1.0
More than 1.2,More than 1.2,CARDINAL,,,en,1.0
"about 14,000","about 14,000",CARDINAL,,,en,1.0
More than 250,More than 250,CARDINAL,,,en,1.0
at least 56,at least 56,CARDINAL,,,en,1.0
+4109,+4109,NORP,,,en,1.0
More than 1,More than 1,CARDINAL,,,en,1.0
+1543 chars,+1543 chars,WORK_OF_ART,,,en,1.0
£37.5m,£37.5m,MONEY,,,en,1.0
More than,More than,CARDINAL,,,en,1.0
1.2 mi,1.2 mi,QUANTITY,,,en,1.0
decade,decade,DATE,,,en,1.0
Nov 29,Nov 29,DATE,,,en,1.0
at Least 100,at Least 100,CARDINAL,,,en,1.0
2 months,2 months,DATE,,,en,1.0
about 400,about 400,CARDINAL,,,en,1.0
Hurricane Milton,Hurricane Milton,EVENT,,,en,1.0
playbooks,playbooks,NORP,,,en,1.0
Presidio,Presidio,FAC,,,en,1.0
Sg Petani,Sg Petani,NORP,,,en,1.0
£90 million,£90 million,MONEY,,,en,1.0
Another Day of Possible Flash Flooding,Another Day of Possible Flash Flooding,DATE,,,en,1.0
+79,+79,NORP,,,en,1.0
Singaporean,Singaporean,NORP,,,en,1.0
Singaporeans,Singaporeans,NORP,,,en,1.0
nearly two days,nearly two days,DATE,,,en,1.0
Super Typhoon Inday,Super Typhoon Inday,EVENT,,,en,1.0
300 years',300 years',DATE,,,en,1.0
420,420,CARDINAL,,,en,1.0
+2399,+2399,NORP,,,en,1.0
Inday,Inday,WORK_OF_ART,,,en,1.0
Juli,Juli,DATE,,,en,1.0
more than 2.7 million,more than 2.7 million,CARDINAL,,,en,1.0
"at least 300,000","at least 300,000",CARDINAL,,,en,1.0
more than two-year,more than two-year,CARDINAL,,,en,1.0
W Java,W Java,NORP,,,en,1.0
a good day,a good day,DATE,,,en,1.0
112 h,112 h,QUANTITY,,,en,1.0
About 1 million,About 1 million,CARDINAL,,,en,1.0
2 1,2 1,CARDINAL,,,en,1.0
At Least 17,At Least 17,CARDINAL,,,en,1.0
1990s,1990s,DATE,,,en,1.0
The year was 2011,The year was 2011,DATE,,,en,1.0
At least 248,At least 248,CARDINAL,,,en,1.0
ten days,ten days,DATE,,,en,1.0
at least 960,at least 960,CARDINAL,,,en,1.0
440,440,CARDINAL,,,en,1.0
California State Route 37,California State Route 37,FAC,,,en,1.0
8 days,8 days,DATE,,,en,1.0
"About 130,000","About 130,000",CARDINAL,,,en,1.0
9 July 2026,9 July 2026,DATE,,,en,1.0
28 2028,28 2028,DATE,,,en,1.0
"more than 1,00","more than 1,00",CARDINAL,,,en,1.0
hundreds - UN News,hundreds - UN News,MONEY,,,en,1.0
the final week of June and first week of July,the final week of June and first week of July,DATE,,,en,1.0
+90,+90,NORP,,,en,1.0
+25 chars,+25 chars,WORK_OF_ART,,,en,1.0
the next 75 years,the next 75 years,DATE,,,en,1.0
every 100 years,every 100 years,DATE,,,en,1.0
the end of this century,the end of this century,DATE,,,en,1.0
355The,355The,CARDINAL,,,en,1.0
Storm Prediction Center,Storm Prediction Center,FAC,,,en,1.0
At least 631,At least 631,CARDINAL,,,en,1.0
"More than 1,160","More than 1,160",CARDINAL,,,en,1.0
631,631,CARDINAL,,,en,1.0
+2712,+2712,NORP,,,en,1.0
A year ago this summer,A year ago this summer,DATE,,,en,1.0
"At least 1,250","At least 1,250",CARDINAL,,,en,1.0
"more than 1,250","more than 1,250",CARDINAL,,,en,1.0
"roughly 17,000","roughly 17,000",CARDINAL,,,en,1.0
Renhe,Renhe,NORP,,,en,1.0
+2418,+2418,NORP,,,en,1.0
"Nearly 1,000","Nearly 1,000",CARDINAL,,,en,1.0
New Jerseyans,New Jerseyans,NORP,,,en,1.0
at least 330,at least 330,CARDINAL,,,en,1.0
24–48 hours,24–48 hours,TIME,,,en,1.0
"Some 44,000","Some 44,000",CARDINAL,,,en,1.0
+1852 chars,+1852 chars,WORK_OF_ART,,,en,1.0
Surat,Surat,EVENT,,,en,1.0
303,303,CARDINAL,,,en,1.0
159,159,CARDINAL,,,en,1.0
At least 159,At least 159,CARDINAL,,,en,1.0
nearly one million,nearly one million,CARDINAL,,,en,1.0
500 crore,500 crore,MONEY,,,en,1.0
"998,918","998,918",CARDINAL,,,en,1.0
212,212,CARDINAL,,,en,1.0
"More than 180,000","More than 180,000",CARDINAL,,,en,1.0
"More than 25,000","More than 25,000",CARDINAL,,,en,1.0
"147,000","147,000",CARDINAL,,,en,1.0
193,193,CARDINAL,,,en,1.0
just 33 hours,just 33 hours,TIME,,,en,1.0
115mm,115mm,QUANTITY,,,en,1.0
at least 400,at least 400,CARDINAL,,,en,1.0
At least 212,At least 212,CARDINAL,,,en,1.0
the second consecutive day,the second consecutive day,DATE,,,en,1.0
floodsTh,floodsTh,DATE,,,en,1.0
over decades,over decades,DATE,,,en,1.0
at least 469,at least 469,CARDINAL,,,en,1.0
330,330,CARDINAL,,,en,1.0
"108,000","108,000",CARDINAL,,,en,1.0
2PM THIS afternoon,2PM THIS afternoon,TIME,,,en,1.0
$16 billion,$16 billion,MONEY,,,en,1.0
A Lot of Uncertainty,A Lot of Uncertainty,WORK_OF_ART,,,en,1.0
7:00 PM CDTLast year,7:00 PM CDTLast year,TIME,,,en,1.0
at least 18 months,at least 18 months,DATE,,,en,1.0
rainy day,rainy day,DATE,,,en,1.0
The Perfect Neighbor’ Is Hard to Watch,The Perfect Neighbor’ Is Hard to Watch,WORK_OF_ART,,,en,1.0
first-quarter,first-quarter,DATE,,,en,1.0
another appears:“A m,another appears:“A m,QUANTITY,,,en,1.0
Seasonal,Seasonal,DATE,,,en,1.0
+16539,+16539,NORP,,,en,1.0
"Flooding Rain, Heavy Snow","Flooding Rain, Heavy Snow",FAC,,,en,1.0
186,186,CARDINAL,,,en,1.0
H1 2025,H1 2025,CARDINAL,,,en,1.0
1.6,1.6,MONEY,,,en,1.0
"Oct 20, 2025","Oct 20, 2025",DATE,,,en,1.0
"about 300,000","about 300,000",CARDINAL,,,en,1.0
September 7,September 7,DATE,,,en,1.0
at Least 18 Months,at Least 18 Months,DATE,,,en,1.0
23 feet,23 feet,QUANTITY,,,en,1.0
the Kala Ghoda,the Kala Ghoda,FAC,,,en,1.0
JANUARY 12,JANUARY 12,DATE,,,en,1.0
55%,55%,PERCENT,,,en,1.0
the La Nina,the La Nina,FAC,,,en,1.0
26%,26%,PERCENT,,,en,1.0
Floridas Space Coast,Floridas Space Coast,FAC,,,en,1.0
Camp Holly,Camp Holly,FAC,,,en,1.0
Storm Benjamin,Storm Benjamin,PRODUCT,,,en,1.0
+1135 chars,+1135 chars,WORK_OF_ART,,,en,1.0
Ahmedabad,Ahmedabad,NORP,0.0,0.0,en,1.0
Day 22,Day 22,DATE,,,en,1.0
Generational Political War,Generational Political War,EVENT,,,en,1.0
Virginians,Virginians,NORP,,,en,1.0
The Wizard of Oz,The Wizard of Oz,WORK_OF_ART,,,en,1.0
between June to December,between June to December,DATE,,,en,1.0
17.6 million.,17.6 million.,QUANTITY,,,en,1.0
four percent,four percent,PERCENT,,,en,1.0
21.3 million barrels,21.3 million barrels,QUANTITY,,,en,1.0
"nearly 3,500","nearly 3,500",CARDINAL,,,en,1.0
+3352,+3352,NORP,,,en,1.0
"October 16, 2025","October 16, 2025",DATE,,,en,1.0
Maitighar,Maitighar,NORP,,,en,1.0
25 million,25 million,CARDINAL,,,en,1.0
the first year,the first year,DATE,,,en,1.0
"July 21, 2026","July 21, 2026",DATE,,,en,1.0
Switch 2s,Switch 2s,LAW,,,en,1.0
Rainy season,Rainy season,DATE,,,en,1.0
up to 25 million,up to 25 million,MONEY,,,en,1.0
17.6M,17.6M,MONEY,,,en,1.0
17.6 million,17.6 million,CARDINAL,,,en,1.0
"Newcastle
","Newcastle
",FAC,,,en,1.0
Guwahati: As the Opposition Congress,Guwahati: As the Opposition Congress,WORK_OF_ART,,,en,1.0
Upper Assam,Upper Assam,NORP,-0.3,0.3,en,1.0
264,264,CARDINAL,,,en,1.0
up to 100 mph,up to 100 mph,QUANTITY,,,en,1.0
15:00 BST,15:00 BST,TIME,,,en,1.0
the Tullybrannigan Road,the Tullybrannigan Road,FAC,,,en,1.0
0.0.59,0.0.59,CARDINAL,,,en,1.0
Bali this year,Bali this year,DATE,,,en,1.0
2034,2034,DATE,,,en,1.0
the Chignecto Isthmus,the Chignecto Isthmus,FAC,,,en,1.0
2035,2035,DATE,,,en,1.0
Just a decade,Just a decade,DATE,,,en,1.0
Just a decade ago,Just a decade ago,DATE,,,en,1.0
"July 29, 2026","July 29, 2026",DATE,,,en,1.0
+21020,+21020,NORP,,,en,1.0
the Pulitzer Center,the Pulitzer Center,FAC,,,en,1.0
six decades,six decades,DATE,,,en,1.0
wettest summer,wettest summer,DATE,,,en,1.0
the decade,the decade,DATE,,,en,1.0
8 am today,8 am today,TIME,,,en,1.0
an entire month,an entire month,DATE,,,en,1.0
Month,Month,DATE,,,en,1.0
Freak,Freak,NORP,,,en,1.0
the upcoming days,the upcoming days,DATE,,,en,1.0
Caribbean.&nbsp,Caribbean.&nbsp,FAC,,,en,1.0
"1,340","1,340",CARDINAL,,,en,1.0
more than 4 inches,more than 4 inches,QUANTITY,,,en,1.0
Another Long Night/Early Morning,Another Long Night/Early Morning,TIME,,,en,1.0
140mph,140mph,QUANTITY,,,en,1.0
19 July,19 July,DATE,,,en,1.0
the last few months,the last few months,DATE,,,en,1.0
the early 1980s,the early 1980s,DATE,,,en,1.0
22 inches,22 inches,QUANTITY,,,en,1.0
nearly 11 inches,nearly 11 inches,QUANTITY,,,en,1.0
10 p.m.,10 p.m.,TIME,,,en,1.0
Sanand,Sanand,NORP,,,en,1.0
crores,crores,CARDINAL,,,en,1.0
close to 11 inches,close to 11 inches,QUANTITY,,,en,1.0
Oct 27,Oct 27,DATE,,,en,1.0
4 days,4 days,DATE,,,en,1.0
Oct. 27,Oct. 27,DATE,,,en,1.0
+4934,+4934,NORP,,,en,1.0
Boca Raton Airport,Boca Raton Airport,FAC,,,en,1.0
as of 7 a.m.,as of 7 a.m.,TIME,,,en,1.0
+8928,+8928,NORP,,,en,1.0
Caribbeanwpxi.com KINGSTON,Caribbeanwpxi.com KINGSTON,PRODUCT,,,en,1.0
the first anniversary of last year’s,the first anniversary of last year’s,DATE,,,en,1.0
1st,1st,ORDINAL,,,en,1.0
+3956,+3956,NORP,,,en,1.0
Thousands of tons,Thousands of tons,QUANTITY,,,en,1.0
THREE,THREE,CARDINAL,,,en,1.0
Hurricane Watch,Hurricane Watch,EVENT,,,en,1.0
a Tropical Storm Watch,a Tropical Storm Watch,PRODUCT,,,en,1.0
the last few seasons,the last few seasons,DATE,,,en,1.0
nearly a year ago,nearly a year ago,DATE,,,en,1.0
"Oct. 29, 2024","Oct. 29, 2024",DATE,,,en,1.0
Oct. 24,Oct. 24,DATE,,,en,1.0
Wright Flood,Wright Flood,WORK_OF_ART,,,en,1.0
145-mph,145-mph,QUANTITY,,,en,1.0
this Saturday,this Saturday,DATE,,,en,1.0
nearly 1 million,nearly 1 million,CARDINAL,,,en,1.0
Benue,Benue,NORP,0.0,0.0,en,1.0
23 October,23 October,DATE,,,en,1.0
"more than 960,000","more than 960,000",CARDINAL,,,en,1.0
"October 24, 2025","October 24, 2025",DATE,,,en,1.0
the start of August,the start of August,DATE,,,en,1.0
"October 24, 2025, Saturday","October 24, 2025, Saturday",DATE,,,en,1.0
its wettest summer days,its wettest summer days,DATE,,,en,1.0
wettest July,wettest July,DATE,,,en,1.0
June through August,June through August,DATE,,,en,1.0
417 millimetres,417 millimetres,QUANTITY,,,en,1.0
1953,1953,DATE,,,en,1.0
October 2025 - Marking its 80th anniversary,October 2025 - Marking its 80th anniversary,DATE,,,en,1.0
six-day,six-day,DATE,,,en,1.0
580 millimetres,580 millimetres,QUANTITY,,,en,1.0
between Oct. 19,between Oct. 19,DATE,,,en,1.0
the fourth quarter',the fourth quarter',DATE,,,en,1.0
Cooper Basin,Cooper Basin,FAC,,,en,1.0
+6563,+6563,NORP,,,en,1.0
three months ago,three months ago,DATE,,,en,1.0
1.5 ft,1.5 ft,QUANTITY,,,en,1.0
The first half of 2025,The first half of 2025,DATE,,,en,1.0
the whole month,the whole month,DATE,,,en,1.0
12–15-foot,12–15-foot,CARDINAL,,,en,1.0
47 per cent,47 per cent,MONEY,,,en,1.0
5060 mph,5060 mph,QUANTITY,,,en,1.0
late Saturday night,late Saturday night,TIME,,,en,1.0
+2546 chars,+2546 chars,WORK_OF_ART,,,en,1.0
six-hour-long,six-hour-long,TIME,,,en,1.0
Sarjapur Road,Sarjapur Road,FAC,,,en,1.0
"Today, October 12, 2025","Today, October 12, 2025",DATE,,,en,1.0
four hours,four hours,TIME,,,en,1.0
AFC World Cup,AFC World Cup,EVENT,,,en,1.0
2.7L hectares,2.7L hectares,QUANTITY,,,en,1.0
nearly 60 mph,nearly 60 mph,QUANTITY,,,en,1.0
117,117,CARDINAL,,,en,1.0
Buckingham Canal,Buckingham Canal,FAC,,,en,1.0
Semmancheri,Semmancheri,NORP,,,en,1.0
Rhode Islanders,Rhode Islanders,NORP,,,en,1.0
80th,80th,ORDINAL,,,en,1.0
More than 5 inches,More than 5 inches,QUANTITY,,,en,1.0
"more than 16,000","more than 16,000",CARDINAL,,,en,1.0
Ocean View,Ocean View,FAC,,,en,1.0
WAVY Weather Detail,WAVY Weather Detail,WORK_OF_ART,,,en,1.0
81st,81st,ORDINAL,,,en,1.0
Columbus Day Parade,Columbus Day Parade,EVENT,,,en,1.0
"November 11, 2025","November 11, 2025",DATE,,,en,1.0
6P,6P,CARDINAL,,,en,1.0
the first six months of this year,the first six months of this year,DATE,,,en,1.0
60 mm,60 mm,QUANTITY,,,en,1.0
1.5 feet,1.5 feet,QUANTITY,,,en,1.0
Cabo de la Nao,Cabo de la Nao,FAC,,,en,1.0
August 2026 - Five years,August 2026 - Five years,DATE,,,en,1.0
4.5,4.5,CARDINAL,,,en,1.0
the Mai Small Casca…,the Mai Small Casca…,EVENT,,,en,1.0
"Some 30,000","Some 30,000",CARDINAL,,,en,1.0
typhoon season,typhoon season,DATE,,,en,1.0
890,890,MONEY,,,en,1.0
"890,000","890,000",MONEY,,,en,1.0
"July 2, 2025","July 2, 2025",DATE,,,en,1.0
electrostate,electrostate,WORK_OF_ART,,,en,1.0
2025-10-08 22:25:31,2025-10-08 22:25:31,DATE,,,en,1.0
September 2025,September 2025,DATE,,,en,1.0
the first half of December this year,the first half of December this year,DATE,,,en,1.0
$5 billion,$5 billion,MONEY,,,en,1.0
Roshi Rural…,Roshi Rural…,FAC,,,en,1.0
More than two-thirds,More than two-thirds,CARDINAL,,,en,1.0
No UPCODE Act,No UPCODE Act,LAW,,,en,1.0
"Nearly 30,000","Nearly 30,000",CARDINAL,,,en,1.0
Hurricane Priscilla,Hurricane Priscilla,EVENT,,,en,1.0
between 2 to 4 inches,between 2 to 4 inches,QUANTITY,,,en,1.0
6 inches,6 inches,QUANTITY,,,en,1.0
later in the day,later in the day,TIME,,,en,1.0
Map Shows Where Millions Face Severe Rain,Map Shows Where Millions Face Severe Rain,WORK_OF_ART,,,en,1.0
Tropical Storm Priscilla,Tropical Storm Priscilla,WORK_OF_ART,,,en,1.0
10 August 2026,10 August 2026,DATE,,,en,1.0
Flooding Rains,Flooding Rains,FAC,,,en,1.0
1661.5,1661.5,CARDINAL,,,en,1.0
"April 16, 2024","April 16, 2024",DATE,,,en,1.0
September 28,September 28,DATE,,,en,1.0
| Watch,| Watch,WORK_OF_ART,,,en,1.0
Gambian,Gambian,NORP,,,en,1.0
15 days,15 days,DATE,,,en,1.0
3949,3949,CARDINAL,,,en,1.0
"Monday, October 13","Monday, October 13",DATE,,,en,1.0
2 MILLION,2 MILLION,CARDINAL,,,en,1.0
the meatgrinder war,the meatgrinder war,EVENT,,,en,1.0
$1 trillion,$1 trillion,MONEY,,,en,1.0
october 16,october 16,DATE,,,en,1.0
the day ahead,the day ahead,DATE,,,en,1.0
1904,1904,DATE,,,en,1.0
at least $180 billion,at least $180 billion,MONEY,,,en,1.0
2025.Galveston,2025.Galveston,CARDINAL,,,en,1.0
1901,1901,DATE,,,en,1.0
The Floods of the Future Won’t Come One,The Floods of the Future Won’t Come One,WORK_OF_ART,,,en,1.0
at least 87,at least 87,CARDINAL,,,en,1.0
+1253 chars,+1253 chars,WORK_OF_ART,,,en,1.0
mankinddisrupting,mankinddisrupting,NORP,,,en,1.0
More than one million,More than one million,CARDINAL,,,en,1.0
Typhoon Halon,Typhoon Halon,EVENT,,,en,1.0
"14,646","14,646",CARDINAL,,,en,1.0
90 degrees,90 degrees,QUANTITY,,,en,1.0
over 5%,over 5%,PERCENT,,,en,1.0
$100 billion,$100 billion,MONEY,,,en,1.0
a monsoon season,a monsoon season,DATE,,,en,1.0
$100 Billion,$100 Billion,MONEY,,,en,1.0
only 8%,only 8%,PERCENT,,,en,1.0
8.5m,8.5m,QUANTITY,,,en,1.0
Islamo,Islamo,NORP,,,en,1.0
swastika,swastika,NORP,,,en,1.0
10/16/2025 8:54:53 PM PDT,10/16/2025 8:54:53 PM PDT,TIME,,,en,1.0
"August 26, 2025","August 26, 2025",DATE,,,en,1.0
Fifteen minutes,Fifteen minutes,TIME,,,en,1.0
"some 100,000","some 100,000",CARDINAL,,,en,1.0
The Floods of the Future,The Floods of the Future,WORK_OF_ART,,,en,1.0
"Monday, Oct. 13","Monday, Oct. 13",DATE,,,en,1.0
+4613 chars,+4613 chars,WORK_OF_ART,,,en,1.0
the mid-Atlantic,the mid-Atlantic,DATE,,,en,1.0
Diana rivers,Diana rivers,FAC,,,en,1.0
₹184.88cr,₹184.88cr,NORP,,,en,1.0
Continuous,Continuous,WORK_OF_ART,,,en,1.0
+3396 chars,+3396 chars,WORK_OF_ART,,,en,1.0
over 1 million,over 1 million,QUANTITY,,,en,1.0
At Least 64,At Least 64,CARDINAL,,,en,1.0
Sixty-four,Sixty-four,CARDINAL,,,en,1.0
up to 162km per hour,up to 162km per hour,QUANTITY,,,en,1.0
… Fifteen minutes,… Fifteen minutes,TIME,,,en,1.0
Almost 130,Almost 130,CARDINAL,,,en,1.0
six-day-old,six-day-old,DATE,,,en,1.0
Oct 14,Oct 14,DATE,,,en,1.0
several days last week,several days last week,DATE,,,en,1.0
an estimated 100,an estimated 100,CARDINAL,,,en,1.0
Shannon,Shannon,FAC,,,en,1.0
up to 162kmh,up to 162kmh,QUANTITY,,,en,1.0
more than 7,more than 7,CARDINAL,,,en,1.0
505,505,CARDINAL,,,en,1.0
Robovac,Robovac,PRODUCT,,,en,1.0
Flood Action Week,Flood Action Week,EVENT,,,en,1.0
13-19,13-19,DATE,,,en,1.0
more than an inch,more than an inch,QUANTITY,,,en,1.0
Early-Season,Early-Season,DATE,,,en,1.0
at least 40 inches,at least 40 inches,QUANTITY,,,en,1.0
"Monday, Oct. 27","Monday, Oct. 27",DATE,,,en,1.0
the Boca Raton Airport,the Boca Raton Airport,FAC,,,en,1.0
2.37 inches,2.37 inches,QUANTITY,,,en,1.0
"2022 |
","2022 |
",DATE,,,en,1.0
8.5,8.5,CARDINAL,,,en,1.0
11/6/2025,11/6/2025,CARDINAL,,,en,1.0
"Friday, July 17","Friday, July 17",DATE,,,en,1.0
You Shook Me All Night Long,You Shook Me All Night Long,WORK_OF_ART,,,en,1.0
Thunderstruck,Thunderstruck,WORK_OF_ART,,,en,1.0
MAY 21,MAY 21,DATE,,,en,1.0
95%,95%,PERCENT,,,en,1.0
about 10%,about 10%,PERCENT,,,en,1.0
"Nearly 795,000","Nearly 795,000",CARDINAL,,,en,1.0
11/7)蚊,11/7)蚊,CARDINAL,,,en,1.0
Fri Nov 7,Fri Nov 7,DATE,,,en,1.0
2024 |,2024 |,DATE,,,en,1.0
20 centimeters,20 centimeters,QUANTITY,,,en,1.0
a few months later,a few months later,DATE,,,en,1.0
the Blue Ridge Parkway,the Blue Ridge Parkway,FAC,,,en,1.0
A year later,A year later,DATE,,,en,1.0
"Friday, Nov. 7","Friday, Nov. 7",DATE,,,en,1.0
"Nov. 7, 2025","Nov. 7, 2025",DATE,,,en,1.0
as much as eight inches,as much as eight inches,QUANTITY,,,en,1.0
"33,281","33,281",CARDINAL,,,en,1.0
"July 17, 2026","July 17, 2026",DATE,,,en,1.0
"more than 33,000","more than 33,000",CARDINAL,,,en,1.0
more than two,more than two,CARDINAL,,,en,1.0
more than 33,more than 33,CARDINAL,,,en,1.0
$150 million,$150 million,MONEY,,,en,1.0
at least 188,at least 188,CARDINAL,,,en,1.0
$1M,$1M,MONEY,,,en,1.0
Smokies,Smokies,PRODUCT,,,en,1.0
74%,74%,PERCENT,,,en,1.0
Conference of the Parties,Conference of the Parties,EVENT,,,en,1.0
COP30,COP30,FAC,,,en,1.0
10%,10%,PERCENT,,,en,1.0
October 31,October 31,DATE,,,en,1.0
Finnish,Finnish,NORP,,,en,1.0
$29.4 billion,$29.4 billion,MONEY,,,en,1.0
four years,four years,DATE,,,en,1.0
the turn of the week,the turn of the week,DATE,,,en,1.0
just $2.8 trillion,just $2.8 trillion,MONEY,,,en,1.0
almost 40%,almost 40%,PERCENT,,,en,1.0
+4896 chars,+4896 chars,WORK_OF_ART,,,en,1.0
More than 7.55 million,More than 7.55 million,CARDINAL,,,en,1.0
next years,next years,DATE,,,en,1.0
September 2021,September 2021,DATE,,,en,1.0
the last decade,the last decade,DATE,,,en,1.0
fifth-driest,fifth-driest,DATE,,,en,1.0
+6511,+6511,NORP,,,en,1.0
"Over 1,100","Over 1,100",CARDINAL,,,en,1.0
New Typhoon Heading Toward,New Typhoon Heading Toward,EVENT,,,en,1.0
LN8000 Fire Truck,LN8000 Fire Truck,PRODUCT,,,en,1.0
This 1982,This 1982,DATE,,,en,1.0
at least 114,at least 114,CARDINAL,,,en,1.0
at Least Two,at Least Two,CARDINAL,,,en,1.0
at least 35,at least 35,CARDINAL,,,en,1.0
At least 85,At least 85,CARDINAL,,,en,1.0
Venice Canals,Venice Canals,FAC,,,en,1.0
late-June,late-June,DATE,,,en,1.0
Deadly Floods Are Not Worsened by Climate Change,Deadly Floods Are Not Worsened by Climate Change,WORK_OF_ART,,,en,1.0
Devastation on repeat: How climate change is worsening,Devastation on repeat: How climate change is worsening,WORK_OF_ART,,,en,1.0
At least 140,At least 140,CARDINAL,,,en,1.0
Brooklyn Bridge Park,Brooklyn Bridge Park,FAC,,,en,1.0
Subversive Streak Shines On adidas Holiday 2025 Capsule,Subversive Streak Shines On adidas Holiday 2025 Capsule,WORK_OF_ART,,,en,1.0
as high as 12 metres,as high as 12 metres,QUANTITY,,,en,1.0
75 percent,75 percent,PERCENT,,,en,1.0
06:00 GMT,06:00 GMT,TIME,,,en,1.0
Zimbabwean,Zimbabwean,NORP,,,en,1.0
21:00,21:00,TIME,,,en,1.0
Typhoon Fung-Wong,Typhoon Fung-Wong,EVENT,,,en,1.0
at least 6,at least 6,CARDINAL,,,en,1.0
Sunset Blvd,Sunset Blvd,FAC,,,en,1.0
2025-11-10,2025-11-10,DATE,,,en,1.0
+6664,+6664,CARDINAL,,,en,1.0
"around 130,000 mph","around 130,000 mph",QUANTITY,,,en,1.0
"1,355","1,355",CARDINAL,,,en,1.0
1945,1945,DATE,,,en,1.0
Subterranean Secrets,Subterranean Secrets,EVENT,,,en,1.0
22 percent,22 percent,PERCENT,,,en,1.0
18 million,18 million,CARDINAL,,,en,1.0
+6909,+6909,NORP,,,en,1.0
a fortnight ago,a fortnight ago,DATE,,,en,1.0
Uyo,Uyo,FAC,,,en,1.0
the 21st Century,the 21st Century,DATE,,,en,1.0
1 foot,1 foot,QUANTITY,,,en,1.0
Oct. 7,Oct. 7,DATE,,,en,1.0
wettest July days,wettest July days,DATE,,,en,1.0
series,series,EVENT,,,en,1.0
Mexico Heavy,Mexico Heavy,FAC,,,en,1.0
90s movie series,90s movie series,EVENT,,,en,1.0
1999,1999,DATE,,,en,1.0
"7,900","7,900",CARDINAL,,,en,1.0
"8,300","8,300",CARDINAL,,,en,1.0
"more than 8,300","more than 8,300",CARDINAL,,,en,1.0
Lone Star State,Lone Star State,FAC,0.0,0.0,en,1.0
the San Gabriel Mountains,the San Gabriel Mountains,FAC,,,en,1.0
